Major_Axis_Length,Minor_Axis_Length,Eccentricity,Extent,target
189.8994293,84.86184692,0.894594967,0.595705092,1
218.3425598,99.16317749,0.890918493,0.623709798,1
192.4991455,81.79428101,0.9052369,0.708684444,1
201.0799561,95.97958374,0.878729284,0.650378883,1
197.6121979,86.34553528,0.899488509,0.623778224,1
209.8047638,85.73842621,0.91268754,0.828472614,1
197.7523193,83.90299988,0.905529559,0.683150768,1
211.6872864,88.91320801,0.907514155,0.648685932,1
202.6140594,90.65028381,0.894332111,0.56176573,1
216.9185791,91.82958221,0.905972481,0.580845475,1
201.3427887,88.88829803,0.897272348,0.716935217,1
213.9856873,82.96648407,0.921777308,0.728324294,1
202.4066467,94.64573669,0.883939147,0.609044909,1
200.9994202,86.54899597,0.902546108,0.583286762,1
204.2037964,88.51287842,0.901175857,0.546882331,1
204.249176,90.72005463,0.895945728,0.658729792,1
212.2586823,89.78369141,0.906133473,0.552146792,1
210.4518127,92.709198,0.897740543,0.806688488,1
199.0335236,83.48303986,0.907782078,0.786644042,1
199.4829102,86.84285736,0.90026623,0.555054426,1
216.9353027,89.38923645,0.911159039,0.609296501,1
203.9958496,81.980896,0.915694416,0.615740716,1
205.1886139,83.0610199,0.914403796,0.551574171,1
203.39711,86.37573242,0.905350327,0.635765314,1
211.0009613,90.11148071,0.904220164,0.784599841,1
212.5039368,88.75134277,0.908609986,0.767924547,1
202.7705688,91.39711761,0.892654479,0.551823974,1
192.9947968,84.9026947,0.898035884,0.645334005,1
197.9504242,87.63919067,0.896653473,0.656605601,1
207.959549,87.42121124,0.907350004,0.570579648,1
208.7244873,93.38067627,0.894340336,0.626474202,1
184.4109802,79.25365448,0.902940094,0.55810219,1
212.3688812,92.02203369,0.901243865,0.609514594,1
209.7601318,89.51319885,0.904374003,0.733575881,1
200.5023499,86.7831955,0.901476145,0.582108915,1
207.3158875,90.70746613,0.899202526,0.637906969,1
223.260849,82.48140717,0.929254711,0.537870824,1
211.8838806,85.94508362,0.914040267,0.686084151,1
210.2735291,88.98815155,0.906035423,0.776302338,1
203.1841736,88.83795929,0.899350345,0.580186725,1
207.5825043,87.13072968,0.907644272,0.789461851,1
198.8969269,85.53027344,0.902817905,0.551798582,1
196.5089722,87.16155243,0.896249652,0.799209774,1
213.7612762,88.98867035,0.90922761,0.696496427,1
201.8695984,75.45857239,0.927509904,0.753213704,1
200.9385681,85.17280579,0.90572077,0.680255115,1
197.8024292,85.39855194,0.901999712,0.624080241,1
193.8765869,85.47773743,0.897562444,0.595251322,1
202.8204803,85.11241913,0.907688737,0.78413868,1
191.0770569,80.81423187,0.906157434,0.755908012,1
195.5865479,80.6401062,0.911048651,0.543403804,1
201.47258,89.49721527,0.895920038,0.567886174,1
216.3464966,87.13011169,0.915317059,0.529985368,1
207.7517548,87.25032806,0.907536149,0.550076306,1
224.0419159,93.17562103,0.909417331,0.663007855,1
199.5599823,84.36461639,0.906244874,0.656416416,1
206.5074615,87.96766663,0.904733479,0.593951821,1
212.3868866,83.93067169,0.918604493,0.533627093,1
211.730484,82.92393494,0.920114875,0.52655381,1
218.3603973,89.61968994,0.911896169,0.547224045,1
204.3088379,86.3780365,0.906231582,0.789388716,1
208.425705,90.7463913,0.90024209,0.590964615,1
205.5758667,83.13744354,0.914576709,0.680572689,1
224.4154205,95.47276306,0.904991925,0.565482497,1
206.450119,90.84385681,0.897983968,0.593341529,1
204.1087799,77.81432343,0.924476326,0.721280813,1
209.3342743,86.1463089,0.911398411,0.656908274,1
190.6735992,83.01828766,0.900239646,0.651668072,1
214.4281158,90.88327789,0.905736923,0.572615504,1
183.6245575,89.72113037,0.872501254,0.695054352,1
196.1930389,83.97356415,0.903771639,0.606220305,1
190.6735992,81.13324738,0.904954433,0.642670929,1
219.333786,88.03911591,0.915905774,0.796699166,1
207.6246033,90.52266693,0.899950564,0.571254492,1
207.0131531,84.51869202,0.912858129,0.567339659,1
193.2073212,85.2905426,0.897287965,0.714800656,1
196.4457397,82.09127045,0.908501029,0.730142951,1
209.9165344,91.92539215,0.899016857,0.71892488,1
205.5730591,84.68375397,0.911211014,0.796893477,1
209.5204163,90.88716125,0.901015639,0.612076104,1
210.6809235,87.42848969,0.909830272,0.640954077,1
207.8880005,81.67606354,0.919587672,0.536671519,1
222.2280884,90.81752777,0.91268307,0.78270489,1
194.7819214,75.36934662,0.922103941,0.673681736,1
200.4911499,84.69168854,0.906399727,0.731921017,1
187.5088501,87.18730164,0.88532275,0.587579668,1
211.1375732,88.72329712,0.907424331,0.558296144,1
214.877182,96.84510803,0.892675579,0.679637551,1
205.2006683,88.29636383,0.902689397,0.586098194,1
214.3899384,88.97662354,0.909811199,0.78338623,1
204.1856537,85.61482239,0.907848239,0.674167275,1
219.7241364,97.14173126,0.896961987,0.630637527,1
177.7246094,84.66332245,0.879242897,0.597162664,1
194.8988495,86.94762421,0.894974828,0.619775832,1
211.2330933,92.50810242,0.899002671,0.575060725,1
196.4750671,94.25778961,0.877408326,0.608142495,1
205.9496613,84.3160553,0.91235441,0.59995538,1
200.4944,89.45983887,0.894935191,0.715736032,1
198.6623383,87.65083313,0.89740628,0.698834479,1
200.0433197,88.05669403,0.897905588,0.624587297,1
210.5551147,100.1218948,0.879708171,0.599890351,1
212.0615692,84.91075134,0.916337788,0.547499239,1
194.8841858,87.81411743,0.892727792,0.695395052,1
207.6805725,89.8433609,0.901584208,0.59689182,1
199.2956848,89.99370575,0.892241418,0.777144134,1
208.8384247,92.89321136,0.895625472,0.727078497,1
208.7226563,93.81930542,0.893284023,0.574514151,1
195.4233856,88.78388977,0.890840828,0.724012017,1
200.1107025,75.79281616,0.925497234,0.733759761,1
201.6492462,92.53371429,0.888495922,0.707757175,1
226.9609985,87.38693237,0.922903836,0.574645281,1
200.3898773,92.38155365,0.887395442,0.783434629,1
207.2059326,86.29931641,0.90914005,0.588386834,1
206.7757568,89.47426605,0.901532412,0.794571936,1
211.5649872,86.05249023,0.913542807,0.540172398,1
203.9658661,92.55145264,0.891124189,0.785053194,1
208.908783,83.84211731,0.91593194,0.533066034,1
209.5088348,89.21788788,0.904797018,0.631697714,1
208.2283783,91.47314453,0.8983441,0.583566129,1
202.3530579,91.65203857,0.891545415,0.74541235,1
209.1668091,93.81420898,0.89377588,0.706030607,1
216.5342712,93.27998352,0.902454019,0.666666687,1
203.4208527,88.11791229,0.901307285,0.684392095,1
215.3691711,91.2743454,0.905753851,0.543234944,1
199.0871429,90.98012543,0.889473677,0.619687974,1
212.4759827,91.13345337,0.903346419,0.722403824,1
204.7185059,85.14571381,0.909403026,0.547773004,1
212.5708008,83.77423859,0.919067383,0.527815819,1
220.8192444,92.34398651,0.908360422,0.701435685,1
210.9164886,89.62992859,0.905214667,0.689084768,1
207.1084442,86.02370453,0.909659028,0.551552534,1
192.6842957,79.17370605,0.911681056,0.670440972,1
187.6857605,80.8497467,0.902460873,0.547017694,1
189.6852875,78.97428894,0.909207284,0.57994473,1
194.1837616,87.8210144,0.891887546,0.7112782,1
207.0041046,86.23710632,0.909091711,0.639400363,1
194.4283905,85.82198334,0.897307217,0.600203931,1
205.2755127,99.05281067,0.875876188,0.721420646,1
202.6862335,83.13021851,0.912021518,0.571970344,1
206.5986938,91.26046753,0.897148907,0.795571089,1
193.3749695,89.50689697,0.886427701,0.615786076,1
202.8476105,91.00605011,0.893711329,0.560379088,1
208.2520447,93.86026001,0.892672896,0.640569568,1
199.0232697,87.92966461,0.897110641,0.599173009,1
221.5334778,83.90892029,0.92549324,0.542218029,1
190.3806305,91.37226868,0.877298474,0.62730968,1
197.6331635,84.7321167,0.903430641,0.686455011,1
216.4877472,70.77008057,0.945058584,0.666055858,1
199.8998871,92.31539917,0.886979818,0.616329908,1
191.9801788,85.41941833,0.89556098,0.617886186,1
195.9000244,89.30523682,0.890045583,0.658555746,1
199.1483917,91.4108963,0.888431609,0.716290712,1
202.8959198,89.48752594,0.897481859,0.584024072,1
199.9907227,91.09355927,0.890241444,0.584228337,1
207.7987366,88.06716156,0.905751169,0.583006561,1
204.3322449,89.63425446,0.89864862,0.773692787,1
202.7484131,84.34415436,0.909362793,0.707045853,1
210.1399078,88.10236359,0.907868147,0.549181879,1
208.6929626,89.70529175,0.902903438,0.772057235,1
199.9050293,83.03522491,0.909651041,0.641250074,1
181.7962799,85.41960144,0.88273859,0.596558213,1
200.6081696,85.92671967,0.903621852,0.563752174,1
224.5216522,90.6051178,0.914958775,0.564607143,1
197.5489655,86.34487915,0.899422169,0.691107988,1
213.7095184,84.46609497,0.918578804,0.738862574,1
218.731369,93.16437531,0.904755831,0.818671346,1
199.6199951,94.80760956,0.880017936,0.609162509,1
221.2523956,89.17511749,0.915179253,0.635296583,1
199.7535858,87.0446701,0.900062799,0.570074081,1
212.8531036,99.69015503,0.883542001,0.588413537,1
209.213623,76.83703613,0.930115998,0.498075366,1
204.4242706,90.14910126,0.897511899,0.564177334,1
211.3695984,91.34764099,0.901792049,0.626382411,1
197.3840942,86.4286499,0.899038136,0.566325247,1
199.1174316,89.71703339,0.892739356,0.673101127,1
204.5133972,78.29598236,0.923814535,0.530565977,1
194.4551392,84.83200836,0.899823129,0.650258005,1
197.3374023,83.97206879,0.904946506,0.556834459,1
218.1743469,89.15250397,0.912700295,0.549497366,1
182.0749054,78.95067596,0.901097536,0.611226737,1
223.0234375,92.54743958,0.909836292,0.801048934,1
222.4206696,91.56285858,0.911335111,0.556890249,1
201.6506958,76.42430878,0.925399303,0.549487889,1
212.2660522,88.77167511,0.908350587,0.724192619,1
224.6175079,91.12374115,0.914013386,0.609081209,1
214.075119,93.85389709,0.898772299,0.695564687,1
214.5212097,90.20870972,0.907287061,0.695616007,1
191.8227539,86.29828644,0.893086195,0.58672446,1
205.1451263,86.93637085,0.905765235,0.563807726,1
201.1717072,87.36241913,0.900783777,0.563188195,1
207.7671814,88.61370087,0.904485285,0.569613159,1
190.2900085,95.00540161,0.866448581,0.618011594,1
215.141449,91.61975098,0.904789925,0.704407454,1
206.4913177,88.69171906,0.90305835,0.687128723,1
213.1222382,84.20591736,0.918635488,0.533592403,1
200.7362213,87.73310089,0.89943397,0.730295539,1
215.9502716,89.39608765,0.910292327,0.824836373,1
221.2155304,93.13295746,0.90705806,0.551041484,1
205.7659454,78.26070404,0.924847364,0.694900215,1
202.2508545,91.05271149,0.892929316,0.616994619,1
209.3677521,94.17389679,0.893128633,0.757831097,1
229.4937286,86.34156799,0.926527798,0.671603322,1
202.2301636,99.01204681,0.871946752,0.681020916,1
209.6213226,93.42301941,0.895194769,0.574982107,1
229.7935944,93.0896225,0.914271951,0.654141247,1
214.5908508,89.05412292,0.909823716,0.797985792,1
205.1043549,89.31971741,0.900196314,0.565837741,1
210.2712097,91.82390594,0.899610758,0.774717808,1
207.3626556,89.81264496,0.901336908,0.619620621,1
197.8462524,80.54206085,0.913386166,0.636943638,1
209.6626892,90.79800415,0.901361704,0.570922554,1
201.4420319,87.92324829,0.899719179,0.7785393,1
230.2574615,97.31147766,0.906306863,0.759153664,1
211.4430084,93.12213898,0.897795558,0.741307318,1
217.1036835,88.61492157,0.912906528,0.72313571,1
191.0789948,82.63934326,0.90163976,0.799725652,1
222.3121948,96.1785202,0.901572466,0.754724741,1
208.953125,100.7425766,0.876099646,0.607563972,1
201.0738831,91.0908432,0.89149946,0.616011798,1
205.3547516,85.4103241,0.909403026,0.545742989,1
211.8521423,87.43466949,0.910859942,0.572794378,1
214.1675568,84.77728271,0.91831708,0.781466603,1
197.1763763,93.66033936,0.879981518,0.657270551,1
192.5073853,81.42861938,0.906134546,0.575240791,1
203.2800446,89.0918808,0.898842573,0.567338705,1
210.5804443,90.29588318,0.903401732,0.566103935,1
194.1048431,78.01987457,0.915662885,0.71533072,1
212.5375366,77.45262146,0.931235254,0.511946082,1
201.5631256,95.47245026,0.880707622,0.678529024,1
207.6504211,93.05584717,0.893964887,0.716780901,1
192.6461487,89.71348572,0.884947598,0.612754047,1
184.8253326,87.36722565,0.881222546,0.652207792,1
228.9422607,90.14622498,0.919217169,0.555855393,1
215.5826721,89.79667664,0.909121931,0.60047704,1
184.1703339,93.38285065,0.861918986,0.635838687,1
215.1925049,89.23142242,0.909977078,0.675318241,1
202.4146729,78.88986969,0.920923293,0.556854844,1
191.4242096,87.77463531,0.888676524,0.67945236,1
213.1561737,91.69268799,0.902749479,0.588735998,1
218.9765167,88.4911499,0.91470927,0.686220884,1
189.1114044,92.39390564,0.872525454,0.799952745,1
192.088913,80.96472931,0.906830192,0.538901627,1
182.9328308,88.95259857,0.873815119,0.638237953,1
183.5527649,83.57420349,0.890330791,0.763127387,1
201.194519,86.95225525,0.901787341,0.780559063,1
204.5423889,88.27964783,0.902067065,0.772913218,1
214.9312286,89.4002533,0.909388304,0.579727113,1
203.7784424,90.2658844,0.89654094,0.731548429,1
204.7774506,87.50462341,0.904102445,0.581126094,1
199.7563629,86.64096832,0.901041329,0.611673057,1
189.7926025,95.08885193,0.865438879,0.626119077,1
209.9702148,105.6705856,0.864132345,0.606160998,1
199.2336273,95.68336487,0.877127767,0.6168558,1
186.1877747,84.68074036,0.890586615,0.730172873,1
202.4947357,95.35527039,0.88218528,0.790558636,1
207.0486603,101.5171432,0.8715505,0.714503706,1
194.7449951,86.58729553,0.895719886,0.661332548,1
200.9574585,81.20908356,0.914710045,0.778937757,1
236.1252136,92.68103027,0.919748604,0.651943028,1
215.9548187,92.47437286,0.903678477,0.599536121,1
184.3051758,89.47380829,0.874255776,0.710442007,1
208.3336639,89.34396362,0.903375566,0.576539934,1
216.1599884,101.7624969,0.882253826,0.794372082,1
205.8739014,86.04458618,0.908470929,0.651221812,1
190.3924866,83.20513916,0.899452269,0.767133534,1
215.0044098,103.367218,0.876847923,0.661874115,1
223.4059143,92.64324951,0.909964681,0.64172256,1
198.2439117,95.78669739,0.875523269,0.701041639,1
213.0456238,90.70896912,0.904830217,0.65411526,1
213.5723267,93.55609894,0.898948908,0.582209826,1
186.8963928,87.27814484,0.88426429,0.747384489,1
222.7966309,97.6834259,0.898759425,0.638173401,1
195.32164,92.48479462,0.88079381,0.748624563,1
212.0285492,90.81613922,0.903626978,0.594985664,1
218.8200073,89.37168884,0.91279161,0.701759279,1
202.4020691,92.94723511,0.888322175,0.650531888,1
224.7196503,86.43656158,0.923065901,0.79417026,1
227.1354828,106.9483566,0.88220948,0.804124177,1
191.8450775,94.87568665,0.869153023,0.625915647,1
221.9273987,93.98418427,0.905900478,0.602345943,1
214.3505554,96.21209717,0.893605113,0.71785152,1
226.4449463,94.47407532,0.908812165,0.596188426,1
231.5944824,88.57102203,0.923980296,0.813026845,1
210.7177582,92.17046356,0.899261236,0.580766261,1
203.0691833,94.12496185,0.886090755,0.792127669,1
208.0478973,75.60643768,0.931629777,0.517199099,1
239.010498,92.99298096,0.921206117,0.821097016,1
230.1293335,93.76287842,0.913233936,0.572676122,1
220.223999,87.73534393,0.917215526,0.740916729,1
232.0575562,96.44174194,0.90955019,0.703955054,1
221.0144806,96.22779083,0.900241315,0.592335761,1
232.4802094,73.986763,0.948006928,0.592816234,1
220.160202,86.80725098,0.918985546,0.568361342,1
205.4672394,98.81665039,0.876755536,0.610913336,1
206.7878876,90.45136261,0.899261534,0.605510294,1
192.6065369,97.93213654,0.861087382,0.627837956,1
221.9593811,90.30760956,0.91348809,0.554089606,1
205.3563385,80.71208191,0.919523835,0.74063468,1
207.3458405,103.244194,0.867215872,0.778170645,1
222.6719055,93.09613037,0.908407211,0.611850142,1
217.1054688,85.79216766,0.918610811,0.575511813,1
200.5948334,97.39328766,0.874224246,0.689212084,1
206.8582764,87.94334412,0.905128479,0.647830069,1
194.9403839,91.22505188,0.883747637,0.779487193,1
215.0897369,93.75079346,0.900010467,0.56565547,1
210.4794464,103.8049393,0.869925439,0.65020436,1
229.1129913,91.12013245,0.91751194,0.570816636,1
216.5750275,89.47614288,0.910666823,0.592614353,1
209.3941956,96.45911407,0.887577713,0.756608665,1
194.8551636,80.28486633,0.911173344,0.584893882,1
222.7795868,96.64006805,0.901012897,0.569171429,1
219.6599579,98.39157104,0.894070268,0.612273037,1
197.6946411,84.80590057,0.903316736,0.575643659,1
212.0943756,91.29269409,0.902621925,0.702109754,1
204.3721313,97.6780014,0.878391445,0.601164579,1
204.728302,82.84823608,0.914461017,0.525116146,1
207.7845764,91.68565369,0.897382557,0.705868304,1
192.2324066,76.52645874,0.917344868,0.645153999,1
195.9451447,94.84135437,0.875056982,0.757402718,1
213.0778961,89.3513031,0.907830954,0.580214083,1
199.6072693,89.94419861,0.892723024,0.727876902,1
208.5415955,95.32327271,0.889418006,0.583433986,1
209.6447296,92.03596497,0.898482561,0.635200083,1
194.2702637,79.35068512,0.912778378,0.574597836,1
210.3576202,95.27698517,0.891546786,0.787912369,1
198.2062683,101.6440125,0.858496547,0.627451003,1
219.2963257,92.29656982,0.907118201,0.780978262,1
206.3890228,86.85488129,0.907139122,0.633866727,1
199.71138,85.10118103,0.904666245,0.671622157,1
206.546814,90.75944519,0.898284912,0.566571772,1
200.4785767,88.84671021,0.896436095,0.571980059,1
200.2905121,87.84367371,0.898691535,0.676785707,1
213.8255463,82.49403381,0.92258215,0.805753291,1
209.703064,83.88441467,0.916508496,0.555596054,1
207.7260437,88.09992218,0.905607939,0.603851855,1
202.5969543,83.68836975,0.910695612,0.641399443,1
213.6200256,96.64880371,0.891798258,0.5967623,1
193.7050934,84.83408356,0.898997009,0.59616816,1
188.6798553,85.98197174,0.890131891,0.739271045,1
201.5748138,89.90643311,0.895022869,0.567272007,1
206.8847198,88.67579651,0.903482914,0.654182076,1
188.6578827,86.60137939,0.888415992,0.733899117,1
199.5566864,101.026207,0.862384856,0.633754373,1
195.5936584,77.40120697,0.918369234,0.570151269,1
205.3157349,94.80870056,0.886999547,0.763999224,1
197.7001495,84.82759094,0.903270304,0.723946631,1
191.8715973,92.48851013,0.876152873,0.740716755,1
195.3061523,89.44055939,0.888977647,0.570127368,1
208.8519745,88.24221039,0.906357884,0.695658565,1
206.628418,84.00917053,0.913619101,0.601107657,1
210.1336365,91.14337158,0.901038051,0.589005232,1
213.6819305,94.90153503,0.895964742,0.77890408,1
193.54422,88.05834961,0.890502691,0.57765466,1
217.9138184,95.20046997,0.899523616,0.556757152,1
203.0273438,85.75126648,0.906426728,0.772940755,1
214.5067749,93.19715881,0.90068543,0.773038745,1
200.9577179,87.28850555,0.90073812,0.79589808,1
207.1322327,87.32526398,0.906785667,0.575630605,1
200.188446,91.48053741,0.889481008,0.754562259,1
197.6829376,82.37692261,0.909038424,0.584051132,1
200.7008362,84.7003479,0.906585157,0.716221333,1
221.6122894,86.21698761,0.921219051,0.699638665,1
214.0628815,85.7449646,0.916270673,0.625265181,1
208.0720978,83.69619751,0.915531576,0.787921011,1
205.0032349,89.6155014,0.899392545,0.752196491,1
196.9861145,93.99989319,0.878799915,0.601890028,1
204.4029083,80.16529846,0.919883132,0.714590371,1
207.4660034,92.00662994,0.896285236,0.804679811,1
200.4419098,89.34198761,0.895169914,0.568548083,1
205.9913483,92.8265686,0.892709136,0.726421595,1
207.447998,74.46878815,0.933346927,0.548745394,1
212.422699,92.96140289,0.899157763,0.794202924,1
191.142868,84.21341705,0.897714138,0.572150707,1
191.1878815,86.313591,0.892291605,0.602330923,1
209.1194763,92.06287384,0.897879899,0.763338447,1
214.1865082,89.89457703,0.907661796,0.735395193,1
206.2999725,94.53257751,0.888834298,0.701350808,1
205.5205536,80.43336487,0.920235932,0.585918665,1
214.4280396,79.64109802,0.928468287,0.674447,1
208.3646393,86.78496552,0.909133315,0.613105416,1
199.4720764,84.90553284,0.904887319,0.73435849,1
200.1741638,79.04184723,0.918738961,0.57438308,1
202.7702789,87.72439575,0.90157181,0.728105247,1
215.7268524,96.96568298,0.893288553,0.737183571,1
187.1829071,82.64057159,0.89726305,0.587373912,1
204.7200775,89.7869873,0.898690104,0.573299706,1
206.1271515,91.53044128,0.896002769,0.591054857,1
220.0369873,83.43087006,0.925328076,0.543787658,1
212.8569336,84.56730652,0.917690337,0.786610663,1
194.7540894,86.67639923,0.895502925,0.596245408,1
203.9296265,80.33000946,0.919148862,0.684058607,1
206.7147522,85.73661804,0.909931719,0.55593127,1
205.9524231,81.65559387,0.918044269,0.683582067,1
200.7955017,82.04309082,0.912717879,0.769125104,1
210.5588074,90.47418213,0.902978361,0.583116174,1
182.7528076,85.15114594,0.884818316,0.747408271,1
205.312088,82.03385162,0.91670841,0.632430077,1
212.7399292,89.09264374,0.908084631,0.733948588,1
182.0024109,80.06295776,0.898046494,0.71663934,1
221.5856628,90.5549469,0.912683189,0.708344758,1
196.7711945,87.31040955,0.896167755,0.69441843,1
182.0443115,78.21557617,0.902994871,0.547112286,1
195.5348816,82.96224213,0.90552938,0.676009476,1
191.3286285,86.72583771,0.891367137,0.663043499,1
196.0300446,78.6872406,0.915901124,0.651339114,1
199.54422,87.68463898,0.898279488,0.711422324,1
210.5023193,87.93792725,0.908560753,0.80337745,1
204.9133911,92.88920593,0.89135313,0.614475727,1
199.1184387,93.311203,0.88339901,0.758522749,1
193.157959,82.8585968,0.903319657,0.703678548,1
217.285614,78.70890808,0.932085991,0.757444859,1
182.4621277,85.51346588,0.88337642,0.739130437,1
210.0916901,87.59719849,0.9089306,0.785316885,1
191.1118927,83.35073853,0.899880886,0.578466713,1
206.0622711,91.4997406,0.896007299,0.719655156,1
199.6974945,81.61620331,0.912669122,0.623393893,1
198.1689301,90.54260254,0.889520109,0.717234254,1
204.828064,91.04846191,0.895773053,0.791394889,1
207.5099487,89.44615936,0.902330339,0.55979532,1
196.2255554,90.74702454,0.886638701,0.586382091,1
195.6396942,89.2489624,0.889882147,0.721832454,1
203.4184875,90.0118866,0.896770418,0.573203206,1
223.3278503,87.76150513,0.919550598,0.656243265,1
217.9815521,88.61218262,0.913645327,0.569410622,1
212.0083466,87.53479767,0.910783768,0.641250014,1
196.4239655,85.06411743,0.901363254,0.609126329,1
191.2431793,84.36917114,0.897427619,0.600286305,1
220.0149994,94.21848297,0.903666615,0.569200099,1
197.3584137,71.06098175,0.93292892,0.49741286,1
193.4940186,91.50906372,0.881100178,0.580289483,1
205.3863068,90.8004303,0.896967828,0.568903208,1
213.2719574,90.47866058,0.905549407,0.593922019,1
210.269928,90.16651917,0.903393149,0.635130405,1
194.3409729,82.07946777,0.90643388,0.619334757,1
203.0819244,84.99755859,0.908199191,0.773965538,1
209.4760284,93.92682648,0.893838346,0.609366834,1
199.5565338,84.98833466,0.904776812,0.753673077,1
207.3955994,88.06809235,0.905363142,0.557749808,1
216.7629089,90.63308716,0.908391416,0.590822697,1
191.0913239,73.54860687,0.922963619,0.799897134,1
209.6179504,91.14713287,0.90051496,0.62297982,1
210.3841553,91.71178436,0.89998281,0.604629457,1
208.499176,95.80786133,0.888171613,0.598283708,1
200.8426056,72.35116577,0.932860374,0.752248108,1
190.7787476,87.41279602,0.888854563,0.786934972,1
190.8703766,85.09120178,0.895129502,0.604835153,1
182.1877289,86.19641876,0.880998671,0.601772964,1
198.5984497,85.40795898,0.902803421,0.583177805,1
193.6595154,86.19818878,0.895479977,0.675070047,1
195.401535,88.65399933,0.891153634,0.667934418,1
217.6983948,88.81024933,0.913003862,0.728061557,1
213.5956268,86.99999237,0.913289249,0.740757823,1
212.1060944,89.32131195,0.907006681,0.689557195,1
217.2674713,88.55015564,0.913177133,0.73737222,1
218.9050293,85.14116669,0.921262622,0.619896531,1
193.5342102,90.35423279,0.884328902,0.691671729,1
219.8691254,96.81116486,0.897844493,0.733021796,1
220.0390778,90.55233765,0.911396921,0.781193137,1
204.5984802,88.18790436,0.902338028,0.572307825,1
202.8678589,94.27194977,0.885470092,0.604194582,1
197.9440002,82.8112793,0.908282638,0.756782472,1
194.5290833,86.50667572,0.895680606,0.774679005,1
192.90802,86.56665039,0.893659472,0.60706073,1
198.336731,90.86869049,0.888873041,0.76055342,1
212.574707,81.0641098,0.924433172,0.650951743,1
213.2474365,83.18276978,0.920782506,0.805229843,1
206.6948242,90.76068878,0.898435831,0.582472563,1
208.2685394,91.54232025,0.898223102,0.790228069,1
201.9066315,87.06825256,0.902241886,0.558374166,1
204.8106384,86.7587204,0.905847192,0.553696692,1
207.8468323,96.91175842,0.884644985,0.685388803,1
201.0033722,75.42108154,0.9269346,0.716461182,1
200.6844482,81.73117828,0.913311303,0.537613988,1
202.7118835,91.38580322,0.892616808,0.640217304,1
223.4120789,83.20211029,0.928066134,0.598777771,1
194.487381,81.23902893,0.908581078,0.709643841,1
193.6925354,80.8077774,0.908816457,0.678030312,1
200.5265503,91.23562622,0.890501499,0.627170742,1
195.1714935,82.36030579,0.906600714,0.564090908,1
199.981308,85.65816498,0.903621972,0.556464553,1
195.9285736,88.51917267,0.892122746,0.753528237,1
195.7576294,83.07966614,0.905474484,0.697750449,1
210.6913757,89.91736603,0.904358864,0.659801245,1
202.0433197,83.09899139,0.911503255,0.657703459,1
201.6045685,83.72973633,0.909676909,0.735929072,1
191.7463531,79.46400452,0.910084605,0.550317228,1
205.7710114,84.90839386,0.910896301,0.658521116,1
180.0377808,87.39917755,0.874264956,0.779182613,1
197.4527893,85.99746704,0.900172114,0.585823357,1
201.0482788,82.3874054,0.912180245,0.700499594,1
198.0941772,90.59051514,0.889307141,0.787131548,1
197.8727722,88.44189453,0.894552231,0.641250968,1
215.6001434,88.82379913,0.911191106,0.692725778,1
223.3588409,95.74971771,0.903455853,0.714310348,1
199.8061523,80.19140625,0.915926516,0.787058055,1
197.125061,86.21640778,0.899282098,0.58099103,1
200.62883,83.27462006,0.909790337,0.663214028,1
209.8741455,90.2724762,0.902768552,0.647848129,1
199.9210663,91.59041595,0.88888371,0.576225519,1
210.2915955,90.3317337,0.903040886,0.586538434,1
207.9800568,75.71490479,0.931379855,0.738313258,1
202.702652,90.70674896,0.894290566,0.591466904,1
203.5943909,76.65410614,0.926414967,0.793060482,1
183.5011902,88.51618958,0.875965416,0.595755756,1
208.1583862,90.96687317,0.899457633,0.594923913,1
219.3126678,83.44644165,0.92478472,0.743157804,1
198.3915558,89.04605103,0.893612206,0.633750916,1
221.5270538,93.63528442,0.906278491,0.542236388,1
180.3823242,82.62195587,0.888932645,0.767026544,1
202.1654053,81.58068085,0.914964497,0.780365825,1
206.9267731,84.89906311,0.911957145,0.762199223,1
212.0209656,87.81466675,0.910195351,0.790793598,1
191.5484161,90.53829956,0.881242037,0.706514835,1
198.5473785,83.7596283,0.906659961,0.549275935,1
214.3044128,93.45649719,0.899901927,0.780251384,1
195.3551025,93.33526611,0.878483713,0.605693519,1
203.8627014,82.55069733,0.914346457,0.75235635,1
215.1509094,98.40094757,0.889282763,0.588765264,1
202.7610779,87.02304077,0.903214216,0.641938806,1
205.8117828,89.50908661,0.900475144,0.663179457,1
196.4420624,79.54393768,0.914350748,0.599503219,1
214.7502136,95.24736023,0.896261394,0.607595921,1
213.4366455,93.55502319,0.898815632,0.568165183,1
178.6147766,92.7516861,0.854602098,0.743859649,1
205.8031006,93.99627686,0.889605761,0.613921463,1
186.9977722,81.26961517,0.900622606,0.619265556,1
210.2774963,91.58361816,0.900170863,0.573030233,1
210.9630127,86.79673004,0.911440909,0.772926748,1
204.3606262,91.956604,0.893042564,0.569472671,1
199.2725677,85.92883301,0.90225035,0.564568758,1
170.7816467,80.99688721,0.880378544,0.623037875,1
203.5071869,91.60269928,0.892967999,0.577944934,1
198.2149353,86.27212524,0.900311887,0.576969743,1
216.9094849,92.61865234,0.904255331,0.808826566,1
213.5266418,84.43373108,0.918498337,0.54963702,1
192.5794983,80.42227936,0.908628404,0.583928943,1
204.944397,83.1582489,0.91397965,0.799625695,1
211.0804596,88.70967865,0.907401562,0.626590967,1
192.4611511,83.3955307,0.901244462,0.581297755,1
